Date,Open,High,Low,Close,Adj Close,Volume
5/19/2018 14:00,8303.99,8331,8296.31,8310.48,8310.48,145.78
5/19/2018 15:00,8310.48,8319.43,8282.65,8310,8310,110.14
5/19/2018 16:00,8310,8323.4,8280,8289.87,8289.87,55.48
5/19/2018 17:00,8289.87,8314.55,8273.36,8304.99,8304.99,80.87
5/19/2018 18:00,8304.99,8330.62,8290.08,8301.35,8301.35,67.01
5/19/2018 19:00,8301.35,8314.8,8277.93,8313.12,8313.12,59.16
5/19/2018 20:00,8313.12,8323.99,8240.07,8240.07,8240.07,121.26
5/19/2018 21:00,8240.07,8263.03,8191.14,8199.99,8199.99,244.37
5/19/2018 22:00,8199.99,8247.78,8178,8226.98,8226.98,156.87
5/19/2018 23:00,8226.98,8253.75,8193.7,8231.2,8231.2,80.48
5/20/2018 0:00,8231.2,8237.89,8180,8198.89,8198.89,139.32
5/20/2018 1:00,8198.89,8235,8170.71,8215.85,8215.85,93.52
5/20/2018 2:00,8215.85,8279.99,8215.53,8279.99,8279.99,200.23
5/20/2018 3:00,8279.99,8290,8240.02,8255.08,8255.08,97.4
5/20/2018 4:00,8255.08,8278.71,8237.17,8270.4,8270.4,68.08
5/20/2018 5:00,8270.4,8275.34,8237.17,8244.24,8244.24,47
5/20/2018 6:00,8244.24,8279.31,8239.12,8239.12,8239.12,36.65
5/20/2018 7:00,8239.12,8279.98,8227.79,8267.14,8267.14,28.75
5/20/2018 8:00,8267.14,8294.04,8247.57,8282.27,8282.27,182.85
5/20/2018 9:00,8282.27,8356.4,8274.24,8350.62,8350.62,400.18
5/20/2018 10:00,8350.62,8374.94,8326.1,8336.6,8336.6,288.1
5/20/2018 11:00,8336.6,8354.83,8320.61,8336.91,8336.91,182.94
5/20/2018 12:00,8336.91,8360.45,8281.31,8311.21,8311.21,777.81
5/20/2018 13:00,8311.21,8337.14,8269.85,8312.09,8312.09,493.59
5/20/2018 14:00,8312.09,8351.97,8311.16,8345.19,8345.19,118.63
5/20/2018 15:00,8345.19,8377.29,8336.11,8377.2,8377.2,174.37
5/20/2018 16:00,8377.2,8549,8369.86,8481.11,8481.11,901.75
5/20/2018 17:00,8481.11,8531.9,8471.51,8516.36,8516.36,222.45
5/20/2018 18:00,8516.36,8551.79,8511,8524,8524,113.8
5/20/2018 19:00,8524,8529.9,8476.66,8517.04,8517.04,84.2
5/20/2018 20:00,8517.04,8590,8507.68,8558.5,8558.5,261.44
5/20/2018 21:00,8558.5,8576.1,8509.24,8521.99,8521.99,168.78
5/20/2018 22:00,8521.99,8549.89,8482.53,8484.93,8484.93,111.07
5/20/2018 23:00,8484.93,8531.89,8484.93,8518.48,8518.48,122.12
5/21/2018 0:00,8518.48,8550,8450,8488.99,8488.99,267.32
5/21/2018 1:00,8488.99,8493.29,8434.47,8466.72,8466.72,210.39
5/21/2018 2:00,8466.72,8522.98,8461.1,8492.55,8492.55,211.36
5/21/2018 3:00,8492.55,8517,8481,8494.28,8494.28,146.22
5/21/2018 4:00,8494.28,8537.29,8480,8510.95,8510.95,93.39
5/21/2018 5:00,8510.95,8524.51,8488.1,8498.64,8498.64,89.04
5/21/2018 6:00,8498.64,8589.1,8471.09,8551.1,8551.1,307.59
5/21/2018 7:00,8551.1,8589.07,8509.2,8524.22,8524.22,307.2
5/21/2018 8:00,8524.22,8536.92,8482.64,8510.11,8510.11,164.24
5/21/2018 9:00,8510.11,8524.03,8469,8475.62,8475.62,151.21
5/21/2018 10:00,8475.62,8497.8,8440.4,8476.58,8476.58,399.77
5/21/2018 11:00,8476.58,8498,8440.52,8467.13,8467.13,362.01
5/21/2018 12:00,8467.13,8513.5,8461.8,8499.84,8499.84,260.85
5/21/2018 13:00,8499.84,8510,8480,8490.42,8490.42,232.32
5/21/2018 14:00,8490.42,8494.7,8358.17,8407.09,8407.09,1109.45
5/21/2018 15:00,8407.09,8427.29,8380.73,8409.42,8409.42,348.5
5/21/2018 16:00,8409.42,8419.03,8370,8400.96,8400.96,210.57
5/21/2018 17:00,8400.96,8415.47,8383.12,8383.14,8383.14,274.92
5/21/2018 18:00,8383.14,8389.99,8320,8350,8350,277.83
5/21/2018 19:00,8350,8397.57,8349.17,8373.01,8373.01,99.57
5/21/2018 20:00,8373.01,8455,8357.11,8412.8,8412.8,273.12
5/21/2018 21:00,8412.8,8429.66,8370.58,8385.57,8385.57,129.47
5/21/2018 22:00,8385.57,8412.61,8367.21,8408.53,8408.53,113.05
5/21/2018 23:00,8408.53,8424,8376.99,8391.76,8391.76,87.6
5/22/2018 0:00,8391.76,8417.65,8335.6,8367.36,8367.36,159.37
5/22/2018 1:00,8367.36,8369.7,8252.72,8280.24,8280.24,433.28
5/22/2018 2:00,8280.24,8326.5,8264.49,8297.91,8297.91,133.29
5/22/2018 3:00,8297.91,8336.65,8282.59,8333.99,8333.99,200.57
5/22/2018 4:00,8333.99,8333.99,8271.09,8285.29,8285.29,210.33
5/22/2018 5:00,8285.29,8314.32,8261.52,8280,8280,206.4
5/22/2018 6:00,8280,8355.97,8280,8317.02,8317.02,357.53
5/22/2018 7:00,8317.02,8333.49,8297,8320.16,8320.16,107.43
5/22/2018 8:00,8320.16,8325.6,8290,8295.9,8295.9,116.54
5/22/2018 9:00,8295.9,8296.01,8220,8245.47,8245.47,479.07
5/22/2018 10:00,8245.47,8264.98,8230.45,8264.98,8264.98,290.38
5/22/2018 11:00,8264.98,8271.31,8180,8200,8200,812.96
5/22/2018 12:00,8200,8200,8119.38,8170,8170,1542.87
5/22/2018 13:00,8170,8232.14,8170,8217,8217,430.36
5/22/2018 14:00,8217,8246,8189.84,8231.63,8231.63,312.54
5/22/2018 15:00,8231.63,8248.94,8210.76,8232.8,8232.8,132.75
5/22/2018 16:00,8232.8,8259.95,8212.68,8225.38,8225.38,333.64
5/22/2018 17:00,8225.38,8242.49,8200,8200.01,8200.01,205.86
5/22/2018 18:00,8200.01,8232.04,8186,8219.98,8219.98,120.33
5/22/2018 19:00,8219.98,8230.9,8161.77,8187.98,8187.98,263.1
5/22/2018 20:00,8187.98,8205,8063.15,8100.32,8100.32,457.64
5/22/2018 21:00,8100.32,8118.98,8050.01,8076.99,8076.99,451.55
5/22/2018 22:00,8076.99,8103.07,7951.41,7964.73,7964.73,962.22
5/22/2018 23:00,7964.73,8040.95,7964.73,7984.08,7984.08,381.04
5/23/2018 0:00,7984.08,8032.01,7949.35,7949.35,7949.35,386.95
5/23/2018 1:00,7949.35,7960.25,7861.32,7900.61,7900.61,905.87
5/23/2018 2:00,7900.61,7920,7865,7895.5,7895.5,453.48
5/23/2018 3:00,7895.5,7960,7886.48,7960,7960,542.31
5/23/2018 4:00,7960,7960,7870.35,7900,7900,476.48
5/23/2018 5:00,7900,7935,7885.2,7921.99,7921.99,341.79
5/23/2018 6:00,7921.99,7960.99,7896.41,7943.07,7943.07,654.23
5/23/2018 7:00,7943.07,7951.38,7811.62,7856.37,7856.37,769.1
5/23/2018 8:00,7856.37,7888.92,7808.05,7848.3,7848.3,719.94
5/23/2018 9:00,7848.3,7870,7808,7852.68,7852.68,523.05
5/23/2018 10:00,7852.68,7909.75,7836.79,7847.1,7847.1,409.37
5/23/2018 11:00,7847.1,7882.27,7801.02,7849.31,7849.31,255.12
5/23/2018 12:00,7849.31,7949.27,7847.36,7911.83,7911.83,551.86
5/23/2018 13:00,7911.83,7944.73,7883,7901.01,7901.01,340.62
5/23/2018 14:00,7901.01,7916.48,7850.72,7887,7887,488.69
5/23/2018 15:00,7887,7906,7676.27,7710.02,7710.02,1120.73
5/23/2018 16:00,7710.02,7719.37,7553.6,7625.38,7625.38,1946.82
5/23/2018 17:00,7625.38,7637.06,7435.49,7516.28,7516.28,1809.02
5/23/2018 18:00,7516.28,7563.5,7450.1,7495.31,7495.31,1667.13
5/23/2018 19:00,7495.31,7635.13,7495.31,7590.34,7590.34,979.6
5/23/2018 20:00,7590.34,7649,7516.97,7596.24,7596.24,870.92
5/23/2018 21:00,7596.24,7641.49,7561.72,7640.23,7640.23,229.17
5/23/2018 22:00,7640.23,7653.56,7543.4,7562.1,7562.1,371.65
5/23/2018 23:00,7562.1,7582.97,7468.31,7502.89,7502.89,822
5/24/2018 0:00,7502.89,7613.19,7502.89,7584.1,7584.1,325.18
5/24/2018 1:00,7584.1,7654,7573.92,7601.65,7601.65,540.25
5/24/2018 2:00,7601.65,7631.44,7563.71,7584.02,7584.02,256.6
5/24/2018 3:00,7584.02,7654.44,7573.34,7613.52,7613.52,277.82
5/24/2018 4:00,7613.52,7733.99,7613.52,7733.99,7733.99,525.96
5/24/2018 5:00,7733.99,7733.99,7656.9,7691.78,7691.78,358.18
5/24/2018 6:00,7691.78,7709.12,7627.52,7650.22,7650.22,270.15
5/24/2018 7:00,7650.22,7680.92,7526.94,7567.1,7567.1,590.82
5/24/2018 8:00,7567.1,7571.62,7375.65,7411.24,7411.24,1023.99
5/24/2018 9:00,7411.24,7426,7267.24,7373.51,7373.51,848.47
5/24/2018 10:00,7373.51,7412.57,7296.98,7354,7354,512.51
5/24/2018 11:00,7354,7410.73,7339.5,7375.56,7375.56,552.58
5/24/2018 12:00,7375.56,7543.27,7284.14,7508.78,7508.78,1028.52
5/24/2018 13:00,7508.78,7542.92,7472.81,7499.94,7499.94,512.07
5/24/2018 14:00,7499.94,7575,7456.5,7508,7508,745.34
5/24/2018 15:00,7508,7578,7490.16,7566.92,7566.92,612.14
5/24/2018 16:00,7566.92,7567.93,7483.2,7518.99,7518.99,461.19
5/24/2018 17:00,7518.99,7544.47,7450.01,7524.49,7524.49,458.51
5/24/2018 18:00,7524.49,7608.51,7487.34,7586.42,7586.42,444.61
5/24/2018 19:00,7586.42,7635,7562.12,7585.48,7585.48,230.02
5/24/2018 20:00,7585.48,7585.48,7511.27,7550,7550,321.09
5/24/2018 21:00,7550,7567.57,7486.98,7538.55,7538.55,241.01
5/24/2018 22:00,7538.55,7597,7510.6,7584.99,7584.99,212.59
5/24/2018 23:00,7584.99,7624.94,7543.27,7586.88,7586.88,298.79
5/25/2018 0:00,7586.88,7588.56,7524.47,7560.55,7560.55,206.5
5/25/2018 1:00,7560.55,7575.97,7508.74,7563.99,7563.99,194.76
5/25/2018 2:00,7563.99,7661.07,7557.03,7632.98,7632.98,468.03
5/25/2018 3:00,7632.98,7639,7572.25,7600.8,7600.8,188.05
5/25/2018 4:00,7600.8,7620.31,7562.32,7588.75,7588.75,257.19
5/25/2018 5:00,7588.75,7644.98,7579.4,7625.99,7625.99,145.64
5/25/2018 6:00,7625.99,7657.13,7476.11,7510.95,7510.95,637.02
5/25/2018 7:00,7510.95,7526.16,7380,7421.99,7421.99,1056.5
5/25/2018 8:00,7421.99,7468.31,7388,7466,7466,660.15
5/25/2018 9:00,7466,7468.3,7395.32,7419.99,7419.99,265.85
5/25/2018 10:00,7419.99,7468.31,7328.13,7362.71,7362.71,977.49
5/25/2018 11:00,7362.71,7490,7328.14,7456.83,7456.83,1214.39
5/25/2018 12:00,7456.83,7543.27,7448.32,7509,7509,440.78
5/25/2018 13:00,7509,7510.79,7464.37,7482.99,7482.99,346.24
5/25/2018 14:00,7482.99,7518.6,7462.92,7477.73,7477.73,401.45
5/25/2018 15:00,7477.73,7522.06,7415.2,7500,7500,338.95
5/25/2018 16:00,7500,7509.7,7452.92,7479.95,7479.95,213.22
5/25/2018 17:00,7479.95,7486.43,7408.75,7426.2,7426.2,609.72
5/25/2018 18:00,7426.2,7453.46,7400.01,7424.27,7424.27,303.4
5/25/2018 19:00,7424.27,7445.19,7361.85,7427.02,7427.02,348.3
5/25/2018 20:00,7427.02,7464.52,7401.54,7455.49,7455.49,210.6
5/25/2018 21:00,7455.49,7455.67,7413.03,7441.7,7441.7,139.06
5/25/2018 22:00,7441.7,7450,7360.5,7405.44,7405.44,148.65
5/25/2018 23:00,7405.44,7505.99,7379.38,7471.18,7471.18,316.9
5/26/2018 0:00,7471.18,7471.18,7420.28,7441.94,7441.94,313.16
5/26/2018 1:00,7441.94,7471.96,7422.08,7447.69,7447.69,111.87
5/26/2018 2:00,7447.69,7453.1,7413.4,7426.68,7426.68,62.91
5/26/2018 3:00,7426.68,7447.51,7417.63,7447.51,7447.51,37.64
5/26/2018 4:00,7447.51,7447.51,7375.65,7392.19,7392.19,161.64
5/26/2018 5:00,7392.19,7447.39,7370.01,7445.7,7445.7,170.16
5/26/2018 6:00,7445.7,7447.4,7406.09,7422.96,7422.96,217
5/26/2018 7:00,7422.96,7622.87,7410.91,7550.15,7550.15,567.19
5/26/2018 8:00,7550.15,7569.87,7524.46,7541.17,7541.17,135.74
5/26/2018 9:00,7541.17,7570,7532.55,7545,7545,75.41
5/26/2018 10:00,7545,7551.19,7512.5,7551.19,7551.19,89.64
5/26/2018 11:00,7551.19,7569.77,7512.89,7533.86,7533.86,279.84
5/26/2018 12:00,7533.86,7551.2,7486.98,7529.4,7529.4,216.82
5/26/2018 13:00,7529.4,7564.46,7501.7,7538.74,7538.74,46.27
5/26/2018 14:00,7538.74,7551.64,7514.49,7529.99,7529.99,60.77
5/26/2018 15:00,7529.99,7552.05,7519.99,7534.58,7534.58,62.06
5/26/2018 16:00,7534.58,7550,7519.99,7529.94,7529.94,67.43
5/26/2018 17:00,7529.94,7560.95,7515.21,7539.18,7539.18,67.72
5/26/2018 18:00,7539.18,7561.99,7532.32,7546.99,7546.99,53.4
5/26/2018 19:00,7546.99,7556.07,7514.47,7519.28,7519.28,124.91
5/26/2018 20:00,7519.28,7547.5,7518.04,7521.71,7521.71,47.89
5/26/2018 21:00,7521.71,7614.9,7451,7468.99,7468.99,355.38
5/26/2018 22:00,7468.99,7475,7276.04,7321.8,7321.8,499.63
5/26/2018 23:00,7321.8,7357.26,7292.32,7335.99,7335.99,219.09
5/27/2018 0:00,7335.99,7336,7213.09,7268.39,7268.39,411.79
5/27/2018 1:00,7268.39,7318.81,7255.01,7278,7278,96.45
5/27/2018 2:00,7278,7336,7278,7317.72,7317.72,165.8
5/27/2018 3:00,7317.72,7317.72,7272.2,7295.99,7295.99,94.02
5/27/2018 4:00,7295.99,7321.66,7279.92,7306.6,7306.6,65.81
5/27/2018 5:00,7306.6,7318.36,7251.1,7286.78,7286.78,128.66
5/27/2018 6:00,7286.78,7313.4,7273.71,7301.39,7301.39,91.74
5/27/2018 7:00,7301.39,7350,7272.21,7320.84,7320.84,193.37
5/27/2018 8:00,7320.84,7337.39,7239.45,7296.71,7296.71,234.5
5/27/2018 9:00,7296.71,7350,7296.18,7327.21,7327.21,216.24
5/27/2018 10:00,7327.21,7395.83,7320.63,7340.82,7340.82,366.03
5/27/2018 11:00,7340.82,7362.77,7301.8,7341.14,7341.14,94.11
5/27/2018 12:00,7341.14,7351.94,7298.01,7317.57,7317.57,59.86
5/27/2018 13:00,7317.57,7319.65,7284.19,7308.8,7308.8,35.1
5/27/2018 14:00,7308.8,7369.57,7290.3,7355,7355,64.26
5/27/2018 15:00,7355,7365.96,7323.35,7337.99,7337.99,38.44
5/27/2018 16:00,7337.99,7366.79,7328.95,7348.07,7348.07,55.73
5/27/2018 17:00,7348.07,7362.11,7327.3,7362.11,7362.11,84.67
5/27/2018 18:00,7362.11,7412.57,7280.01,7292.33,7292.33,264.28
5/27/2018 19:00,7292.33,7313.41,7283.26,7302.99,7302.99,84.07
5/27/2018 20:00,7302.99,7340.33,7296.61,7328.7,7328.7,89.24
5/27/2018 21:00,7328.7,7343.33,7303.02,7340.63,7340.63,33.82
5/27/2018 22:00,7340.63,7357,7319.11,7357,7357,46.61
5/27/2018 23:00,7357,7388.98,7325.04,7347.39,7347.39,129.83
5/28/2018 0:00,7347.39,7384.69,7330,7356.07,7356.07,122.59
5/28/2018 1:00,7356.07,7392.33,7316.19,7372.21,7372.21,156.54
5/28/2018 2:00,7372.21,7374.63,7349.47,7372.43,7372.43,55.75
5/28/2018 3:00,7372.43,7445,7357.97,7382.06,7382.06,300.73
5/28/2018 4:00,7382.06,7396.94,7307,7332.11,7332.11,289.76
5/28/2018 5:00,7332.11,7357.9,7170,7197,7197,1037.21
5/28/2018 6:00,7197,7232.31,7177,7209.34,7209.34,586.61
5/28/2018 7:00,7209.34,7247.86,7209.34,7232.84,7232.84,357.34
5/28/2018 8:00,7232.84,7247.74,7215.42,7235,7235,250.19
5/28/2018 9:00,7235,7250,7212.04,7222.55,7222.55,172.15
5/28/2018 10:00,7222.55,7248.65,7212,7241,7241,85.57
5/28/2018 11:00,7241,7244.13,7210,7227.81,7227.81,148.94
5/28/2018 12:00,7227.81,7320.61,7185,7297.03,7297.03,548.9
5/28/2018 13:00,7297.03,7299.78,7260.42,7269.92,7269.92,200.45
5/28/2018 14:00,7269.92,7290.4,7242.02,7263.99,7263.99,96.61
5/28/2018 15:00,7263.99,7282.52,7220.25,7244.95,7244.95,161.99
5/28/2018 16:00,7244.95,7254.34,7214.83,7219.02,7219.02,120.49
5/28/2018 17:00,7219.02,7243.88,7203,7238.51,7238.51,187.23
5/28/2018 18:00,7238.51,7261.33,7210.55,7210.55,7210.55,99.15
5/28/2018 19:00,7210.55,7272.83,7210.55,7239.22,7239.22,201.24
5/28/2018 20:00,7239.22,7258.92,7200,7224,7224,181.39
5/28/2018 21:00,7224,7230,7140.78,7166,7166,460.79
5/28/2018 22:00,7166,7180.5,7084.99,7144.36,7144.36,576.04
5/28/2018 23:00,7144.36,7148.98,7094.01,7112.5,7112.5,186
5/29/2018 0:00,7112.5,7143.52,7104.76,7119.93,7119.93,118.34
5/29/2018 1:00,7119.93,7140,7026.9,7113.07,7113.07,624.45
5/29/2018 2:00,7113.07,7122.26,7073.49,7105.18,7105.18,93.2
5/29/2018 3:00,7105.18,7139.8,7097.53,7125.46,7125.46,147.72
5/29/2018 4:00,7125.46,7140,7105.02,7134.39,7134.39,131.11
5/29/2018 5:00,7134.39,7139.24,7067.39,7101.58,7101.58,243.58
5/29/2018 6:00,7101.58,7124.12,7090.32,7108.89,7108.89,184.42
5/29/2018 7:00,7108.89,7162.71,7097.4,7153.55,7153.55,307.38
5/29/2018 8:00,7153.55,7153.55,7105.85,7124.65,7124.65,222.78
5/29/2018 9:00,7124.65,7134.18,7097.26,7120.19,7120.19,589.92
5/29/2018 10:00,7120.19,7200,7117.7,7178.37,7178.37,1083.14
5/29/2018 11:00,7178.37,7484.39,7178.37,7406.4,7406.4,2308.88
5/29/2018 12:00,7406.4,7453.38,7380.1,7408.25,7408.25,647.7
5/29/2018 13:00,7408.25,7474.79,7401.02,7453.01,7453.01,860.94
5/29/2018 14:00,7453.01,7471.52,7394.74,7414.12,7414.12,506.27
5/29/2018 15:00,7414.12,7430,7386.11,7425,7425,424.55
5/29/2018 16:00,7425,7445.63,7407.06,7428.5,7428.5,408.12
5/29/2018 17:00,7428.5,7537,7408.6,7502.89,7502.89,463.33
5/29/2018 18:00,7502.89,7536.71,7431.1,7457.51,7457.51,287.25
5/29/2018 19:00,7457.51,7476.92,7442.2,7470,7470,126.14
5/29/2018 20:00,7470,7524.46,7458.36,7496.72,7496.72,479.06
5/29/2018 21:00,7496.72,7517.71,7469.09,7494.78,7494.78,202.78
5/29/2018 22:00,7494.78,7504.5,7394.9,7428.38,7428.38,373.01
5/29/2018 23:00,7428.38,7480.18,7409.67,7469.45,7469.45,215.84
5/30/2018 0:00,7469.45,7514.5,7436.19,7484.15,7484.15,386.14
5/30/2018 1:00,7484.15,7559,7479.68,7508.92,7508.92,542.31
5/30/2018 2:00,7508.92,7545.45,7493.99,7520.94,7520.94,180.34
5/30/2018 3:00,7520.94,7520.94,7468.54,7485.24,7485.24,209.83
5/30/2018 4:00,7485.24,7507.58,7466,7486.2,7486.2,175.73
5/30/2018 5:00,7486.2,7508.65,7482.07,7501.81,7501.81,165.94
